fighter_id,career_fights,career_wins,career_losses,career_win_rate,career_finish_rate,career_avg_sig_str_landed,career_avg_sig_str_att,career_avg_takedowns_landed,career_avg_takedowns_att,career_avg_sub_att,career_avg_control_time_sec,career_win_streak,recent_win_rate_3,recent_finish_rate_3,last_fight_date,last_division,is_debut,elo,name,dob,height_in,reach_in,reach_imputed,pro_wins,pro_losses,pro_draws
2937cb502dda0808,1,0,1,0.0,0.0,8.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2012-06-23,Featherweight,0,1484.0,Anistavio Medeiros,1988-05-01,66.0,67.5251271430563,True,19.0,10.0,0.0
294aa73dbf37d281,11,5,6,0.45454545454545453,1.0,17.363636363636363,31.454545454545453,0.36363636363636365,1.6363636363636365,0.0,29.90909090909091,0,0.3333333333333333,0.3333333333333333,2026-06-06,Flyweight,0,1490.1740840497769,Bruno Silva,1990-03-16,64.0,65.0,False,15.0,9.0,2.0
2961be02cfb0d2c1,2,1,1,0.5,1.0,1.0,5.0,0.5,0.5,0.5,24.0,0,0.5,0.5,2008-04-02,Welterweight,0,1500.0,Roman Mitichyan,1978-09-04,70.0,71.74716064145808,True,8.0,3.0,0.0
296a120cb880477b,1,0,1,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024-11-23,Flyweight,0,1484.0,Kiru Sahota,1995-05-28,70.0,73.0,False,12.0,3.0,0.0
2975297f505e9447,1,1,0,1.0,1.0,20.0,50.0,0.0,0.0,0.0,0.0,1,1.0,1.0,2023-07-22,Welterweight,0,1516.0751731987,Jonny Parsons,1991-09-06,69.0,69.0,False,9.0,3.0,0.0
297a2b35444c245b,3,1,2,0.3333333333333333,0.0,10.0,18.333333333333332,0.3333333333333333,1.3333333333333333,0.3333333333333333,57.666666666666664,1,0.3333333333333333,0.0,2023-05-13,Women's Flyweight,0,1481.4741628018865,Mandy Bohm,1989-07-30,67.0,71.0,False,8.0,2.0,0.0
2997e7fe3c9d3d4a,6,5,1,0.8333333333333334,0.2,29.333333333333332,50.833333333333336,0.16666666666666666,0.16666666666666666,0.0,16.166666666666668,4,1.0,0.0,2026-07-11,Women's Flyweight,0,1562.3763365062728,Wang Cong,1992-05-15,66.0,66.0,False,10.0,1.0,0.0
29af297d9f1de0f8,12,6,6,0.5,0.5,14.833333333333334,34.833333333333336,0.5,2.0,0.3333333333333333,92.0,0,0.3333333333333333,0.0,2024-11-16,Lightweight,0,1505.7090015225995,Damon Jackson,1988-08-08,71.0,71.0,False,23.0,8.0,1.0
29f935654825331b,1,0,1,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2005-04-09,Middleweight,0,1484.0,Chris Sanford,1968-03-12,71.0,72.80266901605853,True,5.0,1.0,0.0
2a4200ead401a9ce,2,0,2,0.0,0.0,6.5,20.5,0.5,2.0,0.0,49.0,0,0.0,0.0,2017-12-09,Bantamweight,0,1468.736306793522,Carls John De Tomas,1996-08-28,65.0,71.0,False,6.0,2.0,0.0
2a542ee8a8b83559,13,9,4,0.6923076923076923,0.5555555555555556,21.615384615384617,43.0,0.07692307692307693,0.07692307692307693,0.0,50.30769230769231,0,0.3333333333333333,0.0,2008-02-02,Heavyweight,0,1573.3748700578935,Tim Sylvia,1976-03-05,80.0,80.0,False,31.0,10.0,0.0
2a6f8136da1e52c0,1,0,1,0.0,0.0,1.0,2.0,1.0,1.0,0.0,,0,0.0,0.0,1996-05-17,Open Weight,0,1484.7714826562667,Koji Kitao,1963-10-12,79.0,81.24673601286213,True,1.0,2.0,0.0
2a7afe14b3a0a058,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,1995-04-07,Open Weight,0,1483.3373463015403,Asbel Cancio,,70.0,71.74716064145808,True,0.0,1.0,0.0
2a8502954f49e682,1,0,1,0.0,0.0,32.0,56.0,2.0,2.0,0.0,210.0,0,0.0,0.0,2010-10-16,Heavyweight,0,1484.0,Vinicius Queiroz,1983-08-29,79.0,81.24673601286213,True,8.0,4.0,0.0
2aa49b3766a59bcd,9,5,4,0.5555555555555556,0.4,20.666666666666668,42.333333333333336,0.7777777777777778,1.1111111111111112,0.0,56.77777777777778,2,0.6666666666666666,0.0,2018-07-28,Welterweight,0,1524.644019372409,Jordan Mein,1989-10-10,72.0,73.0,False,31.0,12.0,0.0
2ac4628c08ec5125,7,2,5,0.2857142857142857,1.0,10.285714285714286,23.857142857142858,0.5714285714285714,1.4285714285714286,0.42857142857142855,62.857142857142854,0,0.0,0.0,2021-01-20,Middleweight,0,1454.6685480443048,Markus Perez,1988-06-22,73.0,73.0,False,12.0,5.0,0.0
2adb11835acd815b,1,0,1,0.0,0.0,8.0,13.0,0.0,0.0,0.0,9.0,0,0.0,0.0,2011-02-26,Light Heavyweight,0,1481.8847052851693,Tom Blackledge,,,72.0,True,10.0,7.0,0.0
2af2f2e26c4c0402,4,2,2,0.5,0.0,21.0,37.75,0.5,1.0,0.0,58.0,0,0.3333333333333333,0.0,2021-04-10,Bantamweight,0,1501.362607325444,Hunter Azure,1992-03-02,68.0,69.0,False,9.0,2.0,0.0
2b06b6ad5db63348,1,0,1,0.0,0.0,4.0,14.0,0.0,0.0,0.0,67.0,0,0.0,0.0,2007-06-23,Lightweight,0,1484.920832744893,Brandon Melendez,1983-03-24,71.0,72.80266901605853,True,25.0,25.0,0.0
2b074403b7c6cdb4,10,5,5,0.5,0.8,21.0,49.4,0.1,0.2,0.0,2.8,0,0.0,0.0,2021-03-27,Bantamweight,0,1494.2400675498857,Thomas Almeida,1991-07-31,67.0,70.0,False,22.0,5.0,0.0
2b1587a3376ab743,1,0,1,0.0,0.0,2.0,5.0,0.0,0.0,0.0,,0,0.0,0.0,1995-04-07,Open Weight,0,1483.36738245301,Ernie Verdicia,,71.0,72.80266901605853,True,0.0,1.0,0.0
2b266e623e20737a,1,1,0,1.0,1.0,17.0,29.0,1.0,1.0,0.0,41.0,1,1.0,1.0,2026-05-30,Featherweight,0,1516.0,Rodrigo Vera,1995-10-18,68.0,68.0,False,22.0,1.0,1.0
2b4faacc16d66898,2,0,2,0.0,0.0,13.5,26.5,0.0,2.0,0.5,28.0,0,0.0,0.0,2012-08-11,Featherweight,0,1469.7115220889173,Eiji Mitsuoka,1976-01-01,67.0,68.58063551765675,True,18.0,9.0,2.0
2b68d9f125d07b42,7,1,6,0.14285714285714285,0.0,19.142857142857142,46.57142857142857,0.0,0.0,0.0,12.857142857142858,0,0.0,0.0,2022-10-29,Heavyweight,0,1428.7449656488739,Jared Vanderaa,1992-05-12,76.0,80.0,False,12.0,10.0,0.0
2b6d855c6e280fb1,4,1,3,0.25,1.0,14.5,35.0,0.0,0.0,0.25,0.25,0,0.3333333333333333,0.3333333333333333,2017-05-28,Middleweight,0,1471.6033820697396,Alex Nicholson,1990-05-02,76.0,77.0,False,7.0,4.0,0.0
2b6fc1c02736833d,8,7,1,0.875,0.2857142857142857,12.625,22.25,1.125,2.75,0.125,129.625,2,0.6666666666666666,0.0,2026-01-24,Bantamweight,0,1605.8445635325343,Umar Nurmagomedov,1996-01-03,68.0,69.0,False,20.0,1.0,0.0
2b93ebd9f5417ad2,29,20,9,0.6896551724137931,0.5,16.482758620689655,49.51724137931034,0.41379310344827586,1.103448275862069,0.06896551724137931,36.62068965517241,0,0.3333333333333333,0.0,2017-11-25,Middleweight,0,1622.9907651633741,Michael Bisping,1979-02-28,73.0,75.0,False,30.0,9.0,0.0
2bd98ab77a8daa75,3,0,3,0.0,0.0,16.333333333333332,38.0,1.0,4.666666666666667,0.0,72.0,0,0.0,0.0,2026-04-04,Flyweight,0,1453.5752840769414,Stewart Nicoll,1996-04-11,65.0,65.0,False,8.0,3.0,0.0
2be6596a9db33bf5,14,6,8,0.42857142857142855,1.0,6.0,11.428571428571429,0.35714285714285715,2.2857142857142856,0.5,89.42857142857143,0,0.3333333333333333,0.3333333333333333,2012-05-15,Middleweight,0,1471.631485852073,Jason MacDonald,1975-06-03,75.0,80.0,False,25.0,16.0,0.0
2c010b26a3306969,3,1,2,0.3333333333333333,0.0,8.333333333333334,14.666666666666666,1.0,3.0,0.0,153.33333333333334,0,0.3333333333333333,0.0,2023-05-20,Welterweight,0,1482.6020268103925,Orion Cosce,1994-07-15,71.0,71.0,False,8.0,2.0,0.0
2c1170b825f58e57,4,2,2,0.5,0.5,8.0,23.25,0.75,1.0,0.0,54.25,0,0.3333333333333333,0.3333333333333333,2016-11-26,Featherweight,0,1498.436783179564,Guangyou Ning,1981-12-15,64.0,64.0,False,5.0,4.0,1.0
2c2caf2f2bab9df5,4,1,3,0.25,1.0,8.0,17.0,0.75,1.25,0.25,29.5,0,0.0,0.0,2019-08-10,Featherweight,0,1468.5494211700066,Humberto Bandenay,1994-09-04,71.0,71.0,False,14.0,7.0,0.0
2c483cf443f38ece,10,5,5,0.5,0.2,14.5,35.4,0.2,0.5,0.2,22.8,0,0.0,0.0,2025-06-14,Women's Flyweight,0,1493.8011948962214,Vanessa Demopoulos,1988-09-22,62.0,59.0,False,11.0,8.0,0.0
2c5a0b8317f8f27a,3,0,3,0.0,0.0,16.0,27.0,0.0,0.0,0.0,61.333333333333336,0,0.0,0.0,2021-06-19,Heavyweight,0,1452.0630909239658,Roque Martinez,1986-03-04,70.0,72.0,False,15.0,8.0,2.0
2c5f5749569eef66,4,2,2,0.5,0.5,12.25,27.0,0.5,1.5,0.0,61.75,0,0.3333333333333333,0.0,2025-10-18,Women's Bantamweight,0,1498.0008915810774,Tainara Lisboa,1991-03-02,67.0,67.0,False,7.0,4.0,0.0
2c64c035485906aa,2,1,1,0.5,0.0,24.5,46.5,0.0,0.5,0.0,27.0,0,0.5,0.0,2013-05-25,Welterweight,0,1499.2552557923887,Nah-Shon Burrell,1990-02-05,71.0,72.80266901605853,True,15.0,7.0,0.0
2c6e81426dd7573c,2,0,2,0.0,0.0,7.0,17.5,0.5,1.5,0.0,55.5,0,0.0,0.0,2014-08-16,Heavyweight,0,1468.9496668131105,Jack May,1981-04-14,80.0,82.30224438746257,True,9.0,3.0,0.0
2c99576fefe53c7c,17,9,8,0.5294117647058824,0.5555555555555556,19.470588235294116,49.705882352941174,0.47058823529411764,1.0,0.17647058823529413,68.3529411764706,0,0.0,0.0,2019-11-16,Featherweight,0,1489.4368293130954,Renan Barao,1987-01-31,66.0,70.0,False,34.0,9.0,0.0
2c9d00968f818270,9,5,4,0.5555555555555556,0.2,20.22222222222222,40.666666666666664,0.0,0.0,0.0,1.2222222222222223,0,0.3333333333333333,0.0,2023-08-12,Featherweight,0,1515.9408831723676,Hakeem Dawodu,1991-07-02,68.0,73.0,False,13.0,4.0,1.0
2caf993f53541fa1,2,1,1,0.5,0.0,17.5,31.5,0.0,1.0,0.0,54.5,0,0.5,0.0,2025-09-06,Welterweight,0,1505.0002674068487,Andreas Gustafsson,1991-02-20,73.0,73.0,False,12.0,3.0,0.0
2cd428e9606856fd,15,9,6,0.6,0.8888888888888888,8.866666666666667,18.933333333333334,0.0,0.0,0.0,1.6666666666666667,0,0.6666666666666666,0.3333333333333333,2025-02-01,Heavyweight,0,1552.1710400983545,Jairzinho Rozenstruik,1988-03-17,74.0,78.0,False,15.0,6.0,0.0
2cdb479a0ef0ee1d,1,0,1,0.0,0.0,23.0,64.0,0.0,0.0,0.0,7.0,0,0.0,0.0,2026-05-30,Women's Strawweight,0,1483.3896279002506,Xiong Jingnan,1988-01-12,64.0,63.0,False,19.0,3.0,0.0
2cfba6c837c03ed0,2,0,2,0.0,0.0,20.5,41.0,1.0,1.0,0.0,54.0,0,0.0,0.0,2025-10-04,Bantamweight,0,1473.421199422301,Patchy Mix,1993-08-16,71.0,70.0,False,20.0,3.0,0.0
2d447cc91bdaa545,4,1,3,0.25,1.0,10.25,28.0,0.0,0.25,0.0,47.5,0,0.3333333333333333,0.3333333333333333,2017-06-25,Light Heavyweight,0,1470.2279722285357,Joachim Christensen,1978-11-07,75.0,76.0,False,14.0,6.0,0.0
2db0c114414d4f06,1,0,1,0.0,0.0,2.0,10.0,0.0,2.0,0.0,22.0,0,0.0,0.0,2017-12-01,Women's Flyweight,0,1484.0,Karine Gevorgyan,1989-03-09,64.0,63.0,False,3.0,3.0,0.0
2db7fa8db6bc9632,4,2,2,0.5,0.5,8.0,22.5,0.25,1.75,0.0,69.25,0,0.3333333333333333,0.3333333333333333,2009-12-12,Lightweight,0,1495.992302714404,Shane Nelson,1984-11-29,69.0,70.0,False,16.0,7.0,0.0
2dbc60c52de126d8,2,0,2,0.0,0.0,24.0,58.5,0.0,0.0,0.0,18.0,0,0.0,0.0,2026-03-14,Featherweight,0,1469.403508587226,Harry Hardwick,1994-09-29,68.0,71.0,False,13.0,5.0,1.0
2dc1bc1a02961656,5,3,2,0.6,1.0,10.4,15.0,0.8,0.8,1.0,91.0,0,0.3333333333333333,0.3333333333333333,2019-10-18,Featherweight,0,1509.640828412393,Manny Bermudez,1994-07-16,70.0,71.0,False,14.0,2.0,0.0
2de91c2244ad7e89,3,0,3,0.0,0.0,3.0,15.666666666666666,1.0,1.3333333333333333,0.0,124.33333333333333,0,0.0,0.0,2016-05-08,Welterweight,0,1459.3625388914165,Dominic Waters,1989-04-11,73.0,79.0,False,9.0,5.0,0.0
2e04a3b4a2011b97,1,0,1,0.0,0.0,3.0,4.0,1.0,2.0,0.0,,0,0.0,0.0,1994-09-09,Open Weight,0,1483.263693206478,Roland Payne,,69.0,70.69165226685764,True,0.0,1.0,0.0
2e19380f34871c6a,15,10,5,0.6666666666666666,0.7,19.133333333333333,34.6,0.13333333333333333,0.2,0.06666666666666667,13.866666666666667,1,0.6666666666666666,0.3333333333333333,2026-04-11,Light Heavyweight,0,1583.2510026247053,Dominick Reyes,1989-12-26,76.0,77.0,False,16.0,5.0,0.0
2e25c1d983c26311,4,1,3,0.25,0.0,6.5,13.75,1.5,3.75,0.5,95.0,0,0.0,0.0,2014-06-28,Lightweight,0,1469.3786463598988,Colton Smith,1987-08-14,72.0,71.0,False,7.0,4.0,0.0
2e45d08b3f2f02c8,4,2,2,0.5,1.0,15.5,25.25,0.0,0.5,0.0,7.25,0,0.3333333333333333,0.3333333333333333,2026-05-16,Bantamweight,0,1496.4692288433625,Malcolm Wellmaker,1994-06-04,70.0,71.0,False,10.0,2.0,0.0
2e585c701f72fe55,7,3,4,0.42857142857142855,0.3333333333333333,12.285714285714286,23.0,0.0,1.1428571428571428,0.5714285714285714,12.0,0,0.3333333333333333,0.3333333333333333,2021-07-24,Middleweight,0,1495.4490505809804,Ian Heinisch,1988-08-05,71.0,72.0,False,14.0,5.0,0.0
2e5c2aa8e4ab9d82,12,8,4,0.6666666666666666,0.625,28.416666666666668,46.5,0.08333333333333333,0.16666666666666666,0.0,19.333333333333332,2,0.6666666666666666,0.3333333333333333,2026-04-11,Light Heavyweight,0,1574.9920534614225,Paulo Costa,1991-04-21,73.0,72.0,False,16.0,4.0,0.0
2e7878927067fdca,7,5,2,0.7142857142857143,1.0,17.571428571428573,31.714285714285715,0.2857142857142857,0.42857142857142855,0.14285714285714285,14.142857142857142,0,0.6666666666666666,0.6666666666666666,2026-06-27,Lightweight,0,1548.9186229079264,Manuel Torres,1995-03-25,70.0,73.0,False,17.0,4.0,0.0
2ebfbe72ed703925,3,1,2,0.3333333333333333,0.0,8.333333333333334,21.0,0.0,1.3333333333333333,0.0,42.333333333333336,0,0.3333333333333333,0.0,2022-04-30,Featherweight,0,1486.4914787649634,Tristan Connelly,1985-12-12,70.0,68.0,False,14.0,8.0,0.0
2ee09ec2a0695eb9,4,2,2,0.5,0.5,12.0,28.5,0.75,1.75,0.25,95.33333333333333,0,0.3333333333333333,0.0,2006-02-04,Light Heavyweight,0,1502.6136628996112,Mike van Arsdale,1965-06-20,74.0,75.96919413985988,True,8.0,5.0,0.0
2eeaefbfc7f9fcff,11,4,7,0.36363636363636365,0.0,11.272727272727273,18.636363636363637,0.18181818181818182,0.45454545454545453,0.0,57.72727272727273,0,0.0,0.0,2023-02-18,Women's Bantamweight,0,1459.9341891542933,Lina Lansberg,1982-03-13,67.0,65.0,False,10.0,8.0,0.0
2efbc83a6b9b7f86,2,1,1,0.5,1.0,4.0,4.0,0.0,0.0,0.0,,1,0.5,0.5,1996-12-07,Open Weight,0,1500.736306793522,Tai Bowden,,71.0,72.80266901605853,True,1.0,1.0,0.0
2f13e4020cea5b38,19,12,7,0.631578947368421,0.25,15.842105263157896,36.26315789473684,0.21052631578947367,0.7368421052631579,0.0,23.36842105263158,0,0.3333333333333333,0.0,2023-03-11,Bantamweight,0,1551.585000745862,Raphael Assuncao,1982-07-19,65.0,66.0,False,28.0,10.0,0.0
2f1700b3a4a09bc7,1,0,1,0.0,0.0,12.0,30.0,0.0,2.0,0.0,0.0,0,0.0,0.0,2007-12-08,Welterweight,0,1483.3336167189943,Paul Georgieff,1982-09-22,74.0,75.96919413985988,True,6.0,2.0,0.0
2f181c0467965b98,19,15,4,0.7894736842105263,0.6,16.842105263157894,31.94736842105263,0.631578947368421,1.1578947368421053,0.42105263157894735,99.3157894736842,3,1.0,0.3333333333333333,2026-06-06,Middleweight,0,1647.1130312304565,Brendan Allen,1995-12-28,74.0,75.0,False,27.0,7.0,0.0
2f1a257d6777096d,4,1,3,0.25,1.0,11.5,27.0,0.25,1.75,0.25,47.5,0,0.3333333333333333,0.3333333333333333,2021-09-04,Lightweight,0,1471.3406657016817,Luigi Vendramini,1996-01-16,68.0,73.0,False,9.0,3.0,0.0
2f3f12002564bb55,3,1,2,0.3333333333333333,1.0,10.666666666666666,18.666666666666668,0.6666666666666666,1.3333333333333333,0.0,72.0,0,0.3333333333333333,0.3333333333333333,2009-02-07,Welterweight,0,1484.261450748092,Steve Bruno,1981-11-03,70.0,71.74716064145808,True,15.0,6.0,0.0
2f43a3e82661fa99,3,2,1,0.6666666666666666,0.5,8.333333333333334,17.666666666666668,1.6666666666666667,4.333333333333333,0.3333333333333333,107.33333333333333,1,0.6666666666666666,0.3333333333333333,2026-05-30,Bantamweight,0,1516.4631605207771,Rei Tsuruya,2002-06-22,66.0,68.0,False,11.0,1.0,0.0
2f5cbecbbe18bac4,11,5,6,0.45454545454545453,0.4,10.363636363636363,25.0,0.2727272727272727,1.5454545454545454,0.09090909090909091,31.545454545454547,0,0.0,0.0,2023-01-21,Heavyweight,0,1490.8815368609664,Shamil Abdurakhimov,1981-09-02,75.0,76.0,False,20.0,8.0,0.0
2f6a993c7f547c13,4,2,2,0.5,0.0,16.25,33.75,0.5,1.5,0.0,82.25,1,0.6666666666666666,0.0,2022-06-25,Bantamweight,0,1502.566803640986,Sergey Morozov,1989-06-14,66.0,67.0,False,19.0,5.0,0.0
2f732dd9210d301f,26,15,11,0.5769230769230769,0.6666666666666666,14.26923076923077,28.26923076923077,1.1153846153846154,2.0,0.11538461538461539,115.77272727272727,0,0.0,0.0,2012-07-07,Light Heavyweight,0,1539.4102424776265,Tito Ortiz,1975-01-23,75.0,74.0,False,19.0,12.0,1.0
2f815ed5f8278ba6,5,5,0,1.0,0.8,14.6,39.2,0.2,0.2,0.0,1.0,5,1.0,0.6666666666666666,2026-05-09,Middleweight,0,1571.2442341340839,Ateba Gautier,2002-04-10,76.0,81.0,False,11.0,1.0,0.0
2f95a3c6d58b2aad,17,10,7,0.5882352941176471,0.5,12.529411764705882,26.529411764705884,0.47058823529411764,0.5882352941176471,0.35294117647058826,38.88235294117647,0,0.3333333333333333,0.3333333333333333,2018-08-25,Bantamweight,0,1528.239508426492,Iuri Alcantara,1980-08-04,69.0,71.0,False,35.0,10.0,0.0
2fc7e9701642ca38,6,2,4,0.3333333333333333,0.5,19.833333333333332,36.166666666666664,1.1666666666666667,1.5,0.5,71.33333333333333,0,0.0,0.0,2018-12-08,Bantamweight,0,1480.053010266019,Matthew Lopez,1987-01-21,67.0,69.0,False,10.0,4.0,0.0
2fe9032955c2e013,5,3,2,0.6,1.0,7.2,18.8,0.4,0.8,0.8,63.0,2,0.6666666666666666,0.6666666666666666,2025-11-08,Flyweight,0,1516.4844396051383,Joseph Morales,1994-08-22,66.0,69.0,False,15.0,2.0,0.0
2fee10d5cf86bfca,1,0,1,0.0,0.0,6.0,11.0,1.0,1.0,0.0,88.0,0,0.0,0.0,2018-02-03,Women's Strawweight,0,1484.0,Maia Stevenson,1982-03-19,64.0,62.0,False,6.0,5.0,0.0
2ff2e6e5abea3e53,1,0,1,0.0,0.0,5.0,12.0,2.0,3.0,0.0,120.0,0,0.0,0.0,2015-06-27,Welterweight,0,1483.3641069005128,Lewis Gonzalez,1987-09-19,70.0,71.74716064145808,True,11.0,3.0,0.0
3033c1c080672475,2,0,2,0.0,0.0,20.5,51.5,1.0,1.5,0.0,45.0,0,0.0,0.0,2022-01-15,Lightweight,0,1468.1938553881002,Dakota Bush,1994-06-09,70.0,73.0,False,8.0,4.0,0.0
303a05a7aa3ff761,6,2,4,0.3333333333333333,0.0,17.333333333333332,39.833333333333336,0.5,1.5,0.0,58.166666666666664,0,0.3333333333333333,0.0,2016-11-26,Welterweight,0,1468.6663056646871,Richard Walsh,1988-12-01,72.0,73.0,False,9.0,5.0,0.0
304a21d0595e1a08,5,1,4,0.2,1.0,18.8,40.2,0.0,0.2,0.2,9.2,0,0.0,0.0,2021-06-26,Featherweight,0,1454.0025789528925,Justin Jaynes,1989-08-10,67.0,68.0,False,16.0,8.0,0.0
304fcd812f12c589,2,1,1,0.5,1.0,21.0,36.0,0.0,2.0,1.0,,1,0.5,0.5,1996-07-12,Open Weight,0,1501.4387739660467,Geza Kalman,,73.0,74.91368576525943,True,4.0,9.0,0.0
3058888c33149a53,2,0,2,0.0,0.0,7.5,19.5,0.5,2.0,0.0,50.0,0,0.0,0.0,2016-11-26,Lightweight,0,1469.4401364222788,Yusuke Kasuya,1989-11-16,67.0,68.58063551765675,True,9.0,3.0,0.0
305d73ede05e31ad,5,2,3,0.4,0.0,24.0,63.2,0.2,0.2,0.0,16.8,0,0.3333333333333333,0.0,2023-07-15,Featherweight,0,1484.1144746778884,Austin Lingo,1994-07-10,70.0,70.0,False,9.0,3.0,0.0
30a09e43f15f1d75,13,5,8,0.38461538461538464,0.4,7.769230769230769,18.692307692307693,0.5384615384615384,1.3076923076923077,0.3076923076923077,41.46153846153846,0,0.0,0.0,2014-09-13,Welterweight,0,1466.2417328321508,Paulo Thiago,1981-01-25,71.0,74.0,False,18.0,9.0,0.0
30b577b112bef42d,1,0,1,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2015-11-21,Welterweight,0,1484.0,Vernon Ramos Ho,1992-06-03,66.0,67.5251271430563,True,3.0,1.0,0.0
30cad5a751adcb48,1,0,1,0.0,0.0,18.0,27.0,0.0,1.0,0.0,23.0,0,0.0,0.0,2025-08-16,Flyweight,0,1483.238158773032,Alibi Idiris,1994-10-22,66.0,68.0,False,11.0,1.0,0.0
30cd319d39ee689b,1,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0,0.0,0.0,1995-09-08,Open Weight,0,1484.7685818980626,Gerry Harris,,80.0,82.30224438746257,True,1.0,4.0,0.0
30ea504870f8597b,3,1,2,0.3333333333333333,0.0,13.666666666666666,26.333333333333332,0.0,0.6666666666666666,0.6666666666666666,30.0,0,0.3333333333333333,0.0,2017-06-25,Light Heavyweight,0,1481.8576828781286,Josh Stansbury,1984-11-19,74.0,74.0,False,4.0,8.0,0.0
31123249b0bbf52e,30,17,13,0.5666666666666667,0.8823529411764706,15.866666666666667,29.066666666666666,0.5666666666666667,1.0333333333333334,0.43333333333333335,54.233333333333334,1,0.6666666666666666,0.6666666666666666,2023-05-13,Welterweight,0,1548.0646635066712,Matt Brown,1981-01-10,72.0,75.0,False,26.0,19.0,0.0
312f47c3d2f83ffa,1,0,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,0,0.0,0.0,1997-10-17,Heavyweight,0,1483.3282991798187,Houston Dorr,,73.0,74.91368576525943,True,1.0,2.0,0.0
312f7d7b2b2f7de4,3,1,2,0.3333333333333333,0.0,23.666666666666668,59.0,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,2026-05-09,Middleweight,0,1486.132674281886,Djorden Santos,1997-08-01,72.0,75.0,False,11.0,3.0,0.0
3138fab619faf4d1,1,0,1,0.0,0.0,0.0,13.0,2.0,4.0,0.0,108.0,0,0.0,0.0,2009-02-21,Lightweight,0,1484.0499708600007,Brian Cobb,1980-09-03,71.0,72.80266901605853,True,20.0,9.0,0.0
3143bf892608139a,12,7,5,0.5833333333333334,0.0,21.0,34.916666666666664,0.3333333333333333,0.8333333333333334,0.08333333333333333,105.25,3,1.0,0.0,2025-10-04,Women's Bantamweight,0,1541.1174014336361,Yana Santos,1989-11-11,66.0,68.0,False,17.0,8.0,0.0
31652c9267606d54,1,0,1,0.0,0.0,4.0,11.0,3.0,4.0,1.0,,0,0.0,0.0,1998-10-16,Light Heavyweight,0,1486.1587556077657,John Lober,1968-02-26,71.0,72.80266901605853,True,5.0,9.0,4.0
318572f6f74b760d,3,0,3,0.0,0.0,9.666666666666666,22.0,0.0,0.0,0.0,2.6666666666666665,0,0.0,0.0,2022-08-13,Lightweight,0,1455.8298676260333,Charlie Ontiveros,1991-07-04,74.0,74.0,False,11.0,9.0,0.0
318e629d1eb7aa49,1,0,1,0.0,0.0,20.0,56.0,1.0,1.0,0.0,19.0,0,0.0,0.0,2007-12-08,Welterweight,0,1484.0,Richie Hightower,1974-11-26,68.0,69.6361438922572,True,8.0,4.0,0.0
319fa1bd3176bded,3,2,1,0.6666666666666666,1.0,9.333333333333334,18.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,,2,0.6666666666666666,0.6666666666666666,1994-03-11,Open Weight,0,1517.4326784007685,Johnny Rhodes,,72.0,73.85817739065898,True,2.0,1.0,0.0
31a13532e724ca2b,11,7,4,0.6363636363636364,0.2857142857142857,10.272727272727273,24.545454545454547,0.09090909090909091,0.2727272727272727,0.18181818181818182,25.363636363636363,1,0.6666666666666666,0.0,2019-10-26,Lightweight,0,1543.4233804729226,Stevie Ray,1990-03-25,70.0,70.0,False,23.0,9.0,0.0
31bb0772f21cabd8,5,0,5,0.0,0.0,18.4,38.6,0.6,1.0,0.2,33.4,0,0.0,0.0,2024-02-24,Flyweight,0,1425.530973485751,Daniel Lacerda,1996-06-05,66.0,70.0,False,11.0,6.0,0.0
31bbd39c0a075d4e,4,2,2,0.5,0.0,12.0,35.5,0.25,1.0,0.25,31.5,0,0.3333333333333333,0.0,2019-12-21,Bantamweight,0,1498.562630996606,Pingyuan Liu,1993-02-13,66.0,72.0,False,13.0,7.0,0.0
31bbd46d57dfbcb7,1,0,1,0.0,0.0,5.0,7.0,0.0,1.0,0.0,,0,0.0,0.0,1996-07-12,Open Weight,0,1483.301929637338,John Campetella,,69.0,70.69165226685764,True,0.0,1.0,0.0
31c01fbc2586a5eb,2,1,1,0.5,1.0,5.5,11.0,0.5,0.5,0.0,,1,0.5,0.5,1997-10-17,Heavyweight,0,1502.0773249485642,Dwayne Cason,,70.0,71.74716064145808,True,1.0,1.0,0.0
31ceaf0e670c1578,3,1,2,0.3333333333333333,0.0,1.6666666666666667,3.3333333333333335,0.6666666666666666,1.6666666666666667,0.0,125.33333333333333,0,0.3333333333333333,0.0,2002-11-22,Welterweight,0,1488.0425793871661,Gil Castillo,1965-10-21,69.0,70.69165226685764,True,8.0,5.0,0.0
31d7446b184e3305,5,3,2,0.6,1.0,12.2,18.8,0.8,1.6,0.2,60.8,0,0.3333333333333333,0.3333333333333333,2020-02-22,Lightweight,0,1516.3899887715643,Magomed Mustafaev,1988-08-02,68.0,71.0,False,14.0,4.0,0.0
